ID;year;date;TL;pop_size_meancentered;island_name;island_ID;brood_ID;sampling_age_days;clutch_size;sex;tarsus;mass;tarsus_agecorrected;condition;hatch_date;hatchday_meancentered;firstyear_survival;min_lifespan_days;censored;dispersal
1534;2007;05.06.2007;0.94;69.5;hestmannoey;27;2007.27.B.394.A.1;6;5;2;17.65;19.5;1.810351807;-3.83420147;30.05.2007;-18.33394028;0;6;2;0
1535;2007;12.06.2007;0.86;69.5;hestmannoey;27;2007.27.B.203.A.1;11;4;2;18.75;25;0.226956464;-0.968505373;01.06.2007;-16.33394028;0;11;2;0
1536;2007;12.06.2007;1.01;69.5;hestmannoey;27;2007.27.B.211.A.1;10;3;1;18.99;28.6;0.815310486;2.055694824;02.06.2007;-15.33394028;0;10;2;0
1537;2007;12.06.2007;1.02;69.5;hestmannoey;27;2007.27.B.15.A.1;11;5;2;20.58;30.7;2.056956464;0.331588239;01.06.2007;-16.33394028;0;11;2;0
1538;2007;12.06.2007;1.22;69.5;hestmannoey;27;2007.27.B.15.A.1;11;5;1;20.6;35.2;2.052324444;4.783381881;01.06.2007;-16.33394028;0;11;2;0
1539;2007;12.06.2007;0.85;69.5;hestmannoey;27;2007.27.B.15.A.1;11;5;1;19.81;30.8;1.262324444;2.285560991;01.06.2007;-16.33394028;0;11;2;0
1540;2007;15.06.2007;0.84;69.5;hestmannoey;27;2007.27.B.87.A.1;11;4;1;19;29.7;0.452324444;3.131695061;04.06.2007;-13.33394028;0;109;2;0
1541;2007;15.06.2007;0.84;69.5;hestmannoey;27;2007.27.B.87.A.1;11;4;2;18.85;29.2;0.326956464;2.991623429;04.06.2007;-13.33394028;1;1000;2;0
1542;2007;15.06.2007;0.76;69.5;hestmannoey;27;2007.27.B.87.A.1;11;4;1;18.31;28.3;-0.237675556;3.38615763;04.06.2007;-13.33394028;0;11;2;0
1543;2007;15.06.2007;1;69.5;hestmannoey;27;2007.27.B.215.A.1;10;4;1;16.8;15.3;-1.374689514;-6.003976412;05.06.2007;-12.33394028;0;10;2;0
1544;2007;15.06.2007;0.6;69.5;hestmannoey;27;2007.27.B.215.A.1;10;4;1;16.35;18.1;-1.824689514;-2.13104788;05.06.2007;-12.33394028;0;10;2;0
1545;2007;12.06.2007;0.9;69.5;hestmannoey;27;2007.27.B.215.A.1;7;4;1;NA;NA;NA;NA;05.06.2007;-12.33394028;0;7;2;0
1546;2007;12.06.2007;0.97;69.5;hestmannoey;27;2007.27.B.215.A.1;7;4;1;NA;NA;NA;NA;05.06.2007;-12.33394028;0;7;2;0
1547;2007;12.06.2007;1.26;69.5;hestmannoey;27;2007.27.A.75.A.1;5;5;1;NA;NA;NA;NA;07.06.2007;-10.33394028;0;5;2;0
1548;2007;12.06.2007;0.86;69.5;hestmannoey;27;2007.27.A.75.A.1;5;5;1;NA;NA;NA;NA;07.06.2007;-10.33394028;0;5;2;0
1549;2007;12.06.2007;0.86;69.5;hestmannoey;27;2007.27.A.75.A.1;5;5;NA;NA;NA;NA;NA;07.06.2007;-10.33394028;0;5;2;0
1550;2007;12.06.2007;1.07;69.5;hestmannoey;27;2007.27.A.52.A.1;10;5;1;18.78;25;0.605310486;-1.040459924;02.06.2007;-15.33394028;0;23;2;0
1551;2006;07.05.2006;0.98;24.5;hestmannoey;27;2006.27.A.398.A.1;8;2;2;17.95;21.5;0.784537996;-2.551869938;29.04.2006;-49.33394028;0;8;2;0
1552;2006;07.05.2006;0.86;24.5;hestmannoey;27;2006.27.A.398.A.1;8;2;2;16.6;20;-0.565462004;-0.826957193;29.04.2006;-49.33394028;1;509;2;0
1553;2006;28.05.2006;1.18;32.31818182;traena;23;2006.23.A.100.A.1;11;5;1;18.54;25.5;0.049750613;0.035013097;17.05.2006;-31.33394028;0;11;2;0
1554;2006;28.05.2006;1.07;32.31818182;traena;23;2006.23.A.100.A.1;11;5;2;18.6;24;0.210069768;-1.608820146;17.05.2006;-31.33394028;0;11;2;0
1555;2006;28.05.2006;1.18;32.31818182;traena;23;2006.23.A.100.A.1;11;5;1;18.4;24.5;-0.090249387;-0.629466775;17.05.2006;-31.33394028;0;11;2;0
1556;2006;28.05.2006;0.77;32.31818182;traena;23;2006.23.A.100.A.1;11;5;2;16.41;16;-1.979930232;-4.374029158;17.05.2006;-31.33394028;1;1225;2;0
1557;2006;28.05.2006;0.61;32.31818182;traena;23;2006.23.A.100.B.1;11;6;2;19;26.3;0.610069768;-0.268304939;17.05.2006;-31.33394028;1;755;2;1
1558;2006;28.05.2006;1.08;32.31818182;traena;23;2006.23.A.100.B.1;11;6;2;18.11;23;-0.279930232;-1.434865057;17.05.2006;-31.33394028;0;11;2;0
1559;2006;28.05.2006;0.84;32.31818182;traena;23;2006.23.A.100.B.1;11;6;1;18.13;23.2;-0.360249387;-1.282751118;17.05.2006;-31.33394028;0;11;2;0
1560;2006;28.05.2006;0.55;32.31818182;traena;23;2006.23.A.100.B.1;11;6;1;17.66;23.5;-0.830249387;0.141885649;17.05.2006;-31.33394028;0;11;2;0
1561;2006;28.05.2006;0.92;32.31818182;traena;23;2006.23.A.100.B.1;11;6;1;18.9;26;0.409750613;-0.328336484;17.05.2006;-31.33394028;0;17;2;0
1562;2006;28.05.2006;1;32.31818182;traena;23;2006.23.A.33.A.1;12;6;1;17.45;21;-1.206175995;-1.856080013;16.05.2006;-32.33394028;0;12;2;0
1563;2006;28.05.2006;0.92;32.31818182;traena;23;2006.23.A.33.A.1;12;6;2;17.88;24.2;-0.783064226;0.315638232;16.05.2006;-32.33394028;0;12;2;0
1564;2006;28.05.2006;0.75;32.31818182;traena;23;2006.23.A.33.A.1;12;6;1;17.84;21.5;-0.816175995;-2.288657078;16.05.2006;-32.33394028;0;12;2;0
1565;2006;28.05.2006;0.79;32.31818182;traena;23;2006.23.A.33.A.1;12;6;2;16.1;18.5;-2.563064226;-1.135543802;16.05.2006;-32.33394028;0;12;2;0
1566;2006;28.05.2006;1.13;32.31818182;traena;23;2006.23.A.33.A.1;12;6;1;17.4;19.5;-1.256175995;-3.236590172;16.05.2006;-32.33394028;0;12;2;0
1567;2006;28.05.2006;0.82;32.31818182;traena;23;2006.23.A.33.A.1;12;6;1;16.04;15.8;-2.616175995;-3.692683122;16.05.2006;-32.33394028;0;12;2;0
1568;2006;28.05.2006;1.17;32.31818182;traena;23;2006.23.A.502.C.1;10;5;2;15.56;18;-2.471933973;-0.350637978;18.05.2006;-30.33394028;0;10;2;0
1569;2006;28.05.2006;1.05;32.31818182;traena;23;2006.23.A.502.C.1;10;5;2;17;21.5;-1.031933973;-0.281254982;18.05.2006;-30.33394028;0;10;2;0
1570;2006;28.05.2006;0.98;32.31818182;traena;23;2006.23.A.502.C.1;10;5;1;14.4;15;-3.787845495;-0.596862894;18.05.2006;-30.33394028;0;10;2;0
1571;2006;28.05.2006;0.86;32.31818182;traena;23;2006.23.A.506.A.1;10;6;2;19.57;31.5;1.538066027;3.562636797;18.05.2006;-30.33394028;0;10;2;0
1572;2006;28.05.2006;0.87;32.31818182;traena;23;2006.23.A.506.A.1;10;6;2;19.5;29.5;1.468066027;1.730880225;18.05.2006;-30.33394028;1;370;2;0
1573;2006;28.05.2006;1.04;32.31818182;traena;23;2006.23.A.506.A.1;10;6;2;19.06;26;1.028066027;-0.712317134;18.05.2006;-30.33394028;0;26;2;0
1574;2006;28.05.2006;0.81;32.31818182;traena;23;2006.23.A.506.A.1;10;6;2;18.76;25.5;0.728066027;-0.492489575;18.05.2006;-30.33394028;0;10;2;0
1575;2006;28.05.2006;1.1;32.31818182;traena;23;2006.23.A.506.A.1;10;6;1;15.86;17.5;-2.327845495;-1.564241131;18.05.2006;-30.33394028;0;7;2;0
1576;2006;28.05.2006;0.9;32.31818182;traena;23;2006.23.A.507.A.1;11;6;2;19.5;25.5;1.110069768;-2.269119775;17.05.2006;-31.33394028;0;11;2;0
1577;2006;28.05.2006;1.06;32.31818182;traena;23;2006.23.A.507.A.1;11;6;1;15.86;15.2;-2.630249387;-3.864241131;17.05.2006;-31.33394028;0;11;2;0
1578;2006;28.05.2006;0.92;32.31818182;traena;23;2006.23.A.507.A.1;11;6;2;20.03;27.5;1.640069768;-1.543753242;17.05.2006;-31.33394028;0;11;2;0
1579;2006;28.05.2006;0.78;32.31818182;traena;23;2006.23.A.502.B.1;12;7;2;20.15;30.5;1.486935774;1.167397634;16.05.2006;-32.33394028;1;431;2;0
1580;2006;13.08.2006;1.3;24.5;hestmannoey;27;2006.27.B.26.A.3;11;5;2;16;21.3;-2.523043536;1.902544364;02.08.2006;45.66605972;0;11;2;0
1581;2006;13.08.2006;1.18;24.5;hestmannoey;27;2006.27.B.15.A.3;7;5;1;16.94;21;0.486329735;-0.638044179;06.08.2006;49.66605972;0;7;2;0
1582;2006;13.08.2006;0.83;24.5;hestmannoey;27;2006.27.B.313.A.2;5;5;2;NA;NA;NA;NA;08.08.2006;51.66605972;1;709;2;0
1583;2006;13.08.2006;0.83;24.5;hestmannoey;27;2006.27.B.313.A.2;5;5;2;NA;NA;NA;NA;08.08.2006;51.66605972;0;54;2;0
1584;2006;13.08.2006;1.39;24.5;hestmannoey;27;2006.27.B.313.A.2;5;5;2;NA;NA;NA;NA;08.08.2006;51.66605972;0;5;2;0
1585;2006;13.08.2006;0.73;24.5;hestmannoey;27;2006.27.B.317.A.2;7;5;2;16.8;20.5;0.255368956;-0.803976412;06.08.2006;49.66605972;0;7;2;0
1586;2006;06.07.2006;1.16;24.5;hestmannoey;27;2006.27.B.118.A.2;11;4;1;20.48;29.9;1.932324444;-0.227418873;25.06.2006;7.666059723;1;239;2;0
1587;2006;06.07.2006;0.93;24.5;hestmannoey;27;2006.27.B.118.A.2;11;4;1;21.17;28;2.622324444;-3.791589568;25.06.2006;7.666059723;1;383;2;0
1588;2006;11.07.2006;0.79;24.5;hestmannoey;27;2006.27.B.313.A.1;10;5;1;18.74;30.7;0.565310486;4.755478181;01.07.2006;13.66605972;1;1066;2;0
1589;2006;11.07.2006;0.84;24.5;hestmannoey;27;2006.27.B.313.A.1;10;5;2;19.64;30.6;1.48533175;2.494361599;01.07.2006;13.66605972;0;10;2;0
1590;2006;07.07.2006;1.27;24.5;hestmannoey;27;2006.27.B.15.A.2;9;6;1;18.63;26.2;0.928640048;0.51925448;28.06.2006;10.66605972;0;31;2;0
1591;2006;07.07.2006;1.09;24.5;hestmannoey;27;2006.27.B.15.A.2;9;6;1;17.28;18;-0.421359952;-4.449880688;28.06.2006;10.66605972;0;9;2;0
1592;2006;07.07.2006;0.99;24.5;hestmannoey;27;2006.27.B.15.A.2;9;6;1;19.45;27;1.748640048;-0.648965349;28.06.2006;10.66605972;0;9;2;0
1593;2006;07.07.2006;1.01;24.5;hestmannoey;27;2006.27.B.15.A.2;9;6;2;17.95;21;0.247858928;-3.051869938;28.06.2006;10.66605972;0;9;2;0
1594;2006;07.07.2006;1.32;24.5;hestmannoey;27;2006.27.B.340.A.2;8;6;2;15.15;NA;-2.015462004;NA;29.06.2006;11.66605972;0;8;2;0
1595;2006;07.07.2006;1.25;24.5;hestmannoey;27;2006.27.B.340.A.2;8;6;2;NA;NA;NA;NA;29.06.2006;11.66605972;0;8;2;0
1596;2006;09.07.2006;2.08;24.5;hestmannoey;27;2006.27.B.340.A.2;10;6;1;17.66;19.5;-0.514689514;-3.858114351;29.06.2006;11.66605972;0;10;2;0
1597;2006;09.07.2006;1.32;24.5;hestmannoey;27;2006.27.B.340.A.2;10;6;2;17.1;22.5;-1.05466825;0.480008477;29.06.2006;11.66605972;0;10;2;0
1598;2006;12.07.2006;0.99;24.5;hestmannoey;27;2006.27.B.387.A.2;10;4;2;19.15;32.9;0.99533175;5.971620809;02.07.2006;14.66605972;0;10;2;0
1599;2006;09.07.2006;1.03;24.5;hestmannoey;27;2006.27.B.114.A.2;10;6;2;17.24;18.8;-0.91466825;-3.554331608;29.06.2006;11.66605972;0;10;2;0
1600;2006;11.07.2006;1.81;24.5;hestmannoey;27;2006.27.B.47.A.2;5;5;1;NA;NA;NA;NA;06.07.2006;18.66605972;0;5;2;0
1601;2006;11.07.2006;1.33;24.5;hestmannoey;27;2006.27.B.47.A.2;5;5;2;NA;NA;NA;NA;06.07.2006;18.66605972;0;5;2;0
1602;2006;15.07.2006;1.06;24.5;hestmannoey;27;2006.27.A.62.A.2;10;4;2;17.49;18.1;-0.66466825;-4.851683556;05.07.2006;17.66605972;0;10;2;0
1603;2006;15.07.2006;0.94;24.5;hestmannoey;27;2006.27.A.62.A.2;10;4;1;18.27;25;0.095310486;0.18197384;05.07.2006;17.66605972;0;10;2;0
1604;2006;17.07.2006;0.94;24.5;hestmannoey;27;2006.27.A.770.A.1;8;3;1;17.2;19.8;0.072313131;-2.458792902;09.07.2006;21.66605972;0;8;2;0
1605;2006;17.07.2006;0.84;24.5;hestmannoey;27;2006.27.A.770.A.1;8;3;1;16.9;17;-0.227686869;-4.542583278;09.07.2006;21.66605972;0;8;2;0
1606;2006;20.07.2006;0.78;24.5;hestmannoey;27;2006.27.A.1.A.2;8;4;1;14.9;16.4;-2.227686869;-0.382765093;12.07.2006;24.66605972;0;8;2;0
1607;2006;20.07.2006;0.98;24.5;hestmannoey;27;2006.27.A.1.A.2;8;4;1;15;16;-2.127686869;-1.020140046;12.07.2006;24.66605972;0;8;2;0
1608;2006;13.08.2006;1.37;24.5;hestmannoey;27;2006.27.B.26.A.3;11;5;1;18.01;30.2;-0.537675556;6.004526343;02.08.2006;45.66605972;0;11;2;0
1609;2006;09.07.2006;0.98;24.5;hestmannoey;27;2006.27.B.114.A.2;10;6;2;16.46;15.6;-1.69466825;-4.893198053;29.06.2006;11.66605972;0;10;2;0
1610;2006;09.07.2006;1.14;24.5;hestmannoey;27;2006.27.B.114.A.2;10;6;1;18.01;22;-0.164689514;-2.195473657;29.06.2006;11.66605972;0;10;2;0
1611;2006;28.06.2006;0.84;32.31818182;traena;23;2006.23.A.517.A.2;9;5;2;17.24;22.1;-0.349075448;-0.254331608;19.06.2006;1.666059723;0;9;2;0
1612;2006;02.07.2006;0.77;32.31818182;traena;23;2006.23.A.87.A.1;10;5;2;18.96;23.8;0.928066027;-2.672309776;22.06.2006;4.666059723;0;10;2;0
1613;2006;05.07.2006;0.79;32.31818182;traena;23;2006.23.A.33.A.2;10;5;1;19.29;25.8;1.102154505;-1.464580113;25.06.2006;7.666059723;0;23;2;0
1614;2006;05.07.2006;0.68;32.31818182;traena;23;2006.23.A.33.A.2;10;5;2;17;17;-1.031933973;-4.781254982;25.06.2006;7.666059723;0;10;2;0
1615;2006;03.07.2006;1.15;32.31818182;traena;23;2006.23.A.504.A.2;10;4;1;18.88;25.1;0.692154505;-1.180350574;23.06.2006;5.666059723;0;10;2;0
1616;2006;03.07.2006;1.17;32.31818182;traena;23;2006.23.A.504.A.2;10;4;1;17.49;21.8;-0.697845495;-1.151683556;23.06.2006;5.666059723;0;10;2;0
1617;2006;03.07.2006;1.24;32.31818182;traena;23;2006.23.A.504.A.2;10;4;2;15.39;13.6;-2.641933973;-4.346521883;23.06.2006;5.666059723;0;10;2;0
1618;2006;03.07.2006;0.94;32.31818182;traena;23;2006.23.A.115.A.1;9;5;2;18.22;24.8;0.630924552;0.101729515;24.06.2006;6.666059723;0;9;2;0
1619;2006;10.07.2006;1.15;32.31818182;traena;23;2006.23.A.97.A.2;11;5;2;18.38;24.5;-0.009930232;-0.581545702;29.06.2006;11.66605972;0;11;2;0
1620;2006;10.07.2006;1.24;32.31818182;traena;23;2006.23.A.97.A.2;11;5;2;19.31;29.2;0.920069768;1.887380809;29.06.2006;11.66605972;0;11;2;0
1621;2006;03.07.2006;0.97;32.31818182;traena;23;2006.23.A.506.A.2;8;4;1;19.18;26;2.006394136;-1.000411548;25.06.2006;7.666059723;0;8;2;0
1622;2006;03.07.2006;0.78;32.31818182;traena;23;2006.23.A.502.B.2;9;6;1;19.63;31.1;1.881035679;3.018402858;24.06.2006;6.666059723;0;85;2;0
1623;2006;23.07.2006;0.93;24.5;hestmannoey;27;2006.27.B.384.A.1;10;6;1;18.9;31;0.725310486;4.671663516;13.07.2006;25.66605972;0;78;2;0
1624;2006;23.07.2006;1.32;24.5;hestmannoey;27;2006.27.B.384.A.1;10;6;2;17.3;25.1;-0.85466825;2.602340882;13.07.2006;25.66605972;0;75;2;0
1625;2006;31.07.2006;0.9;24.5;hestmannoey;27;2006.27.B.122.A.1;14;5;1;19.33;25.6;0.26542744;-1.760660861;17.07.2006;29.66605972;0;77;2;0
1626;2006;31.07.2006;0.85;24.5;hestmannoey;27;2006.27.B.122.A.1;14;5;1;20.37;30;1.30542744;0.137598416;17.07.2006;29.66605972;0;14;2;0
1627;2006;06.08.2006;0.61;24.5;hestmannoey;27;2006.27.B.310.A.2;10;6;2;19.2;28;1.04533175;0.951563639;27.07.2006;39.66605972;0;61;2;0
1628;2006;06.08.2006;0.69;24.5;hestmannoey;27;2006.27.B.310.A.2;10;6;2;18.64;27.2;0.48533175;1.495278058;27.07.2006;39.66605972;0;10;2;0
1629;2006;06.08.2006;0.76;24.5;hestmannoey;27;2006.27.B.310.A.2;10;6;2;18.25;23.5;0.09533175;-1.270121945;27.07.2006;39.66605972;1;313;2;0
1630;2007;21.05.2007;0.8;24.31818182;traena;23;2007.23.A.33.A.1;12;6;2;19;24.3;0.336935774;-2.268304939;09.05.2007;-39.33394028;1;2422;2;1
1631;2007;21.05.2007;0.75;24.31818182;traena;23;2007.23.A.33.A.1;12;6;2;18.4;22.5;-0.263064226;-2.629466775;09.05.2007;-39.33394028;0;181;2;0
1632;2007;21.05.2007;1.05;24.31818182;traena;23;2007.23.A.33.A.1;12;6;1;17.59;21.5;-1.066175995;-1.690737801;09.05.2007;-39.33394028;0;78;2;0
1633;2007;21.05.2007;0.79;24.31818182;traena;23;2007.23.A.33.A.1;12;6;2;17.3;21;-1.363064226;-1.497659118;09.05.2007;-39.33394028;0;12;2;0
1634;2007;21.05.2007;0.94;24.31818182;traena;23;2007.23.A.33.A.1;12;6;2;19.41;24.5;0.746935774;-3.052853479;09.05.2007;-39.33394028;0;12;2;0
1635;2007;21.05.2007;0.71;24.31818182;traena;23;2007.23.A.515.A.1;10;5;1;17.93;25.5;-0.257845495;1.495992781;11.05.2007;-37.33394028;0;10;2;0
1636;2007;21.05.2007;0.95;24.31818182;traena;23;2007.23.A.515.A.1;10;5;2;17.05;22.2;-0.981933973;0.299384852;11.05.2007;-37.33394028;0;179;2;0
1637;2007;21.05.2007;0.94;24.31818182;traena;23;2007.23.A.515.A.1;10;5;1;16.87;22.5;-1.317845495;1.029005589;11.05.2007;-37.33394028;0;24;2;0
1638;2007;21.05.2007;0.98;24.31818182;traena;23;2007.23.A.515.A.1;10;5;2;14.74;15;-3.291933973;-1.403100031;11.05.2007;-37.33394028;0;20;2;0
1639;2007;23.05.2007;0.7;24.31818182;traena;23;2007.23.A.705.A.1;11;5;1;16.93;21.5;-1.560249387;-0.114177981;12.05.2007;-36.33394028;0;22;2;0
1640;2007;23.05.2007;0.95;24.31818182;traena;23;2007.23.A.705.A.1;11;5;1;18.31;25;-0.180249387;0.08615763;12.05.2007;-36.33394028;0;22;2;0
1641;2007;23.05.2007;1.07;24.31818182;traena;23;2007.23.A.705.A.1;11;5;2;17.34;20;-1.049930232;-2.593223759;12.05.2007;-36.33394028;0;22;2;0
1642;2007;23.05.2007;0.91;24.31818182;traena;23;2007.23.A.705.A.1;11;5;1;18.51;25;0.019750613;-0.393079034;12.05.2007;-36.33394028;0;11;2;0
1643;2007;23.05.2007;0.85;24.31818182;traena;23;2007.23.A.501.A.1;13;4;1;18.38;27.5;-0.305625321;2.418454298;10.05.2007;-38.33394028;0;13;2;0
1644;2007;23.05.2007;0.83;24.31818182;traena;23;2007.23.A.501.A.1;13;4;2;16.88;19.7;-1.971335955;-1.794856718;10.05.2007;-38.33394028;0;176;2;0
1645;2007;23.05.2007;1.04;24.31818182;traena;23;2007.23.A.501.A.1;13;4;1;17.58;22.2;-1.105625321;-0.966829459;10.05.2007;-38.33394028;0;179;2;0
1646;2007;23.05.2007;1.17;24.31818182;traena;23;2007.23.A.493.A.1;11;5;2;17.67;21.5;-0.719930232;-1.88202788;12.05.2007;-36.33394028;0;11;2;0
1647;2007;23.05.2007;0.72;24.31818182;traena;23;2007.23.A.493.A.1;11;5;2;17.86;21.5;-0.529930232;-2.336508127;12.05.2007;-36.33394028;0;11;2;0
1648;2007;23.05.2007;1.01;24.31818182;traena;23;2007.23.A.493.A.1;11;5;2;16.55;18.2;-1.839930232;-2.507742912;12.05.2007;-36.33394028;0;76;2;0
1649;2007;23.05.2007;0.82;24.31818182;traena;23;2007.23.A.493.A.1;11;5;2;17.55;24;-0.839930232;0.904891677;12.05.2007;-36.33394028;0;179;2;0
1650;2007;23.05.2007;0.76;24.31818182;traena;23;2007.23.A.493.A.1;11;5;1;17.22;19.5;-1.270249387;-2.806560958;12.05.2007;-36.33394028;0;141;2;0
1651;2007;23.05.2007;0.7;24.31818182;traena;23;2007.23.A.593.A.1;11;6;2;18.15;24;-0.239930232;-0.530639772;12.05.2007;-36.33394028;0;42;2;0
1652;2007;23.05.2007;0.7;24.31818182;traena;23;2007.23.A.593.A.1;11;6;2;19.86;28.3;1.470069768;-0.334710142;12.05.2007;-36.33394028;0;30;2;0
1653;2007;23.05.2007;0.66;24.31818182;traena;23;2007.23.A.593.A.1;11;6;2;19.16;28.2;0.770069768;1.247610672;12.05.2007;-36.33394028;1;865;2;0
1654;2007;24.05.2007;0.79;24.31818182;traena;23;2007.23.A.110.B.1;9;2;1;14.81;14.3;-2.938964321;-2.269183072;15.05.2007;-33.33394028;0;9;2;0
1655;2007;24.05.2007;0.87;24.31818182;traena;23;2007.23.A.93.A.1;11;5;2;19.1;24.3;0.710069768;-2.508338231;13.05.2007;-35.33394028;0;11;2;0
1656;2007;24.05.2007;0.79;24.31818182;traena;23;2007.23.A.93.A.1;11;5;1;19.28;23.3;0.789750613;-3.940561547;13.05.2007;-35.33394028;0;11;2;0
1657;2007;24.05.2007;0.89;24.31818182;traena;23;2007.23.A.93.A.1;11;5;2;19.16;23.5;0.770069768;-3.452389328;13.05.2007;-35.33394028;0;11;2;0
1658;2007;24.05.2007;0.78;24.31818182;traena;23;2007.23.A.93.A.1;11;5;2;18.4;21.5;0.010069768;-3.629466775;13.05.2007;-35.33394028;0;143;2;0
1659;2007;24.05.2007;0.73;24.31818182;traena;23;2007.23.A.93.A.1;11;5;1;17.86;20;-0.630249387;-3.836508127;13.05.2007;-35.33394028;1;406;2;1
1660;2007;31.05.2007;0.74;24.31818182;traena;23;2007.23.A.111.A.1;13;5;2;19.29;24;0.438664045;-3.264580113;18.05.2007;-30.33394028;1;400;2;0
1661;2007;31.05.2007;0.81;24.31818182;traena;23;2007.23.A.111.A.1;13;5;1;19.12;25.7;0.434374679;-1.15635267;18.05.2007;-30.33394028;0;13;2;0
1662;2007;31.05.2007;0.65;24.31818182;traena;23;2007.23.A.111.A.1;13;5;1;19.36;25.3;0.674374679;-2.13272823;18.05.2007;-30.33394028;0;178;2;0
1663;2007;31.05.2007;0.96;24.31818182;traena;23;2007.23.A.111.A.1;13;5;1;19.75;26;1.064374679;-2.370135045;18.05.2007;-30.33394028;0;13;2;0
1664;2007;31.05.2007;0.73;24.31818182;traena;23;2007.23.A.111.A.1;13;5;1;20.12;30.1;1.434374679;0.839618668;18.05.2007;-30.33394028;0;13;2;0
1665;2007;31.05.2007;1.09;24.31818182;traena;23;2007.23.A.80.A.1;12;5;2;18.51;24;-0.153064226;-1.393079034;19.05.2007;-29.33394028;0;21;2;0
1666;2007;24.05.2007;0.87;24.31818182;traena;23;2007.23.A.502.C.1;9;4;2;15.3;15.5;-2.289075448;-2.232653928;15.05.2007;-33.33394028;0;9;2;0
1667;2007;24.05.2007;0.67;24.31818182;traena;23;2007.23.A.502.C.1;9;4;2;15.34;16.6;-2.249075448;-1.227699869;15.05.2007;-33.33394028;0;9;2;0
1668;2007;24.05.2007;0.99;24.31818182;traena;23;2007.23.A.502.C.1;9;4;1;13.85;10;-3.898964321;-4.294242659;15.05.2007;-33.33394028;0;9;2;0
1669;2007;12.06.2007;0.63;24.31818182;traena;23;2007.23.A.517.A.1;14;5;1;21.03;28.5;2.451402636;-2.953682121;29.05.2007;-19.33394028;0;22;2;0
1670;2007;12.06.2007;0.85;24.31818182;traena;23;2007.23.A.517.A.1;14;5;1;20.74;28.8;2.161402636;-1.954135244;29.05.2007;-19.33394028;0;14;2;0
1671;2007;12.06.2007;0.62;24.31818182;traena;23;2007.23.A.517.A.1;14;5;2;19.76;25.3;0.805254582;-3.094184085;29.05.2007;-19.33394028;0;14;2;0
1672;2007;12.06.2007;0.72;24.31818182;traena;23;2007.23.A.517.A.1;14;5;2;20.38;27.6;1.425254582;-2.286490823;29.05.2007;-19.33394028;0;156;2;0
1673;2007;12.06.2007;0.82;24.31818182;traena;23;2007.23.A.517.A.1;14;5;1;20.21;26.5;1.631402636;-2.977061939;29.05.2007;-19.33394028;0;28;2;0
1674;2007;21.06.2007;1.07;24.31818182;traena;23;2007.23.A.507.A.1;10;5;1;19.46;21.9;1.272154505;-5.772994938;11.06.2007;-6.333940277;0;10;2;0
1675;2007;21.06.2007;0.69;24.31818182;traena;23;2007.23.A.507.A.1;10;5;1;19.26;25.9;1.072154505;-1.29252636;11.06.2007;-6.333940277;0;10;2;0
1676;2007;21.06.2007;0.72;24.31818182;traena;23;2007.23.A.512.A.1;10;5;2;18.86;25.8;0.828066027;-0.432367257;11.06.2007;-6.333940277;0;10;2;0
1677;2007;21.06.2007;0.94;24.31818182;traena;23;2007.23.A.512.A.1;10;5;1;18.88;26.6;0.692154505;0.319649426;11.06.2007;-6.333940277;0;47;2;0
1678;2007;21.06.2007;0.84;24.31818182;traena;23;2007.23.A.512.A.1;10;5;2;19.05;27.2;1.018066027;0.51168652;11.06.2007;-6.333940277;0;115;2;0
1679;2007;21.06.2007;0.83;24.31818182;traena;23;2007.23.A.512.A.1;10;5;1;18.13;23.5;-0.057845495;-0.982751118;11.06.2007;-6.333940277;0;10;2;0
1680;2007;22.06.2007;0.26;24.31818182;traena;23;2007.23.A.504.A.2;9;5;1;17.52;20.3;-0.228964321;-2.723393022;13.06.2007;-4.333940277;0;111;2;0
1681;2007;22.06.2007;0.84;24.31818182;traena;23;2007.23.A.504.A.2;9;5;1;16.98;19.1;-0.768964321;-2.633515454;13.06.2007;-4.333940277;0;149;2;0
1682;2007;22.06.2007;0.79;24.31818182;traena;23;2007.23.A.504.A.2;9;5;1;18.62;24.9;0.871035679;-0.756769747;13.06.2007;-4.333940277;0;25;2;0
1683;2008;05.07.2008;0.76;-13.68181818;traena;23;2008.23.A.593.A.2;12;5;1;19.86;28.7;1.203824005;0.065289858;23.06.2008;6.666059723;0;19;2;0
1684;2008;05.07.2008;1.59;-13.68181818;traena;23;2008.23.A.593.A.2;12;5;1;18.65;30.6;-0.006175995;4.871300988;23.06.2008;6.666059723;1;1180;2;0
1685;2008;10.07.2008;0.88;-13.68181818;traena;23;2008.23.A.501.A.1;10;7;1;16.83;20.8;-1.357845495;-0.575551664;30.06.2008;13.66605972;0;93;2;0
1686;2008;10.07.2008;1.34;-13.68181818;traena;23;2008.23.A.501.A.1;10;7;2;18.78;24.4;0.748066027;-1.640459924;30.06.2008;13.66605972;0;30;2;0
1687;2008;10.07.2008;1.22;-13.68181818;traena;23;2008.23.A.501.A.1;10;7;1;18.05;22.5;-0.137845495;-1.791222436;30.06.2008;13.66605972;0;10;2;0
1688;2008;18.06.2008;1.04;27.5;hestmannoey;27;2008.27.B.221.A.1;10;5;2;15.71;NA;-2.44466825;NA;08.06.2008;-8.333940277;0;10;2;0
